,Harsh Acceleration,Harsh Breaking,Battery level,vehicle distance,Torque,TCO Vehicle Speed,Fuel Rate Avg,Total Fuel consumption,Fuel Primary Tank,Battery Voltage,Transmission current gear,Catalyst tank level,coolant temperature,Engine on,Engine Oil Pressure,Oil Temperature,Engine speed,break pedal,Malfunction lamp status,Amber warning lamp status,Red stop lamp status,DTC,time
535,-,-,94 %,23509.68 Km,36 %,10.6 Km/h,1.49 Km/L,15824 L,0 %,0 VDC,006,0 %,0 °C,1783.3 H,5.08 BAR,0 °C,1657 Rpm,Off,Not,Not,Not,,2023-12-01 16:43:04
536,-,-,94 %,23509.68 Km,14 %,0.9 Km/h,1.49 Km/L,15824 L,0 %,0 VDC,0-1,0 %,0 °C,1783.3 H,2.32 BAR,0 °C,549 Rpm,On,Not,Not,Not,,2023-12-01 16:43:23
537,-,-,94 %,23509.75 Km,12 %,2.8 Km/h,1.49 Km/L,15824 L,0 %,0 VDC,0-1,0 %,0 °C,1783.3 H,3.84 BAR,0 °C,1052 Rpm,Off,Not,Not,Not,,2023-12-01 16:43:43
538,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 16:43:43
539,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 16:44:03
540,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 16:44:24
541,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 16:44:44
542,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 16:45:04
543,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 16:45:24
544,-,-,94 %,23509.8 Km,13 %,0 Km/h,1.49 Km/L,15824 L,0 %,0 VDC,000,0 %,0 °C,1783.31 H,2.4 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 16:45:44
545,-,-,94 %,23509.8 Km,14 %,0 Km/h,1.49 Km/L,15824 L,0 %,0 VDC,000,0 %,0 °C,1783.31 H,2.4 BAR,0 °C,551 Rpm,Off,Not,Not,Not,,2023-12-01 16:46:04
546,-,-,94 %,23509.8 Km,13 %,0 Km/h,1.49 Km/L,15824 L,0 %,0 VDC,000,0 %,0 °C,1783.31 H,2.4 BAR,0 °C,551 Rpm,Off,Not,Not,Not,,2023-12-01 16:46:24
547,-,-,94 %,23509.8 Km,13 %,0 Km/h,1.49 Km/L,15824 L,0 %,0 VDC,000,0 %,0 °C,1783.31 H,2.4 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 16:46:44
548,-,-,94 %,23509.8 Km,13 %,0 Km/h,1.49 Km/L,15824 L,0 %,0 VDC,000,0 %,0 °C,1783.31 H,2.4 BAR,0 °C,551 Rpm,Off,Not,Not,Not,,2023-12-01 16:47:04
549,-,-,94 %,23509.8 Km,13 %,0 Km/h,1.49 Km/L,15824 L,0 %,0 VDC,000,0 %,0 °C,1783.32 H,2.44 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 16:47:24
550,-,-,94 %,23509.8 Km,13 %,0 Km/h,1.49 Km/L,15824 L,0 %,0 VDC,000,0 %,0 °C,1783.32 H,2.44 BAR,0 °C,551 Rpm,Off,Not,Not,Not,,2023-12-01 16:47:44
551,-,-,94 %,23509.8 Km,13 %,0 Km/h,1.49 Km/L,15824 L,0 %,0 VDC,000,0 %,0 °C,1783.32 H,2.44 BAR,0 °C,551 Rpm,Off,Not,Not,Not,,2023-12-01 16:48:05
552,-,-,94 %,23509.8 Km,14 %,1.1 Km/h,1.49 Km/L,15824 L,0 %,0 VDC,0-1,0 %,0 °C,1783.32 H,2.44 BAR,0 °C,549 Rpm,Off,Not,Not,Not,,2023-12-01 16:48:25
553,-,-,94 %,23509.8 Km,9 %,2.8 Km/h,1.49 Km/L,15824.5 L,75.6 %,0 VDC,0-1,0 %,0 °C,1783.32 H,4.68 BAR,0 °C,1063 Rpm,Off,Not,Not,Not,,2023-12-01 16:48:44
554,-,-,94 %,23509.81 Km,43 %,7.1 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,003,0 %,0 °C,1783.32 H,5.72 BAR,0 °C,1974 Rpm,Off,Not,Not,Not,,2023-12-01 16:49:04
555,-,-,94 %,23509.81 Km,23 %,4.9 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,004,0 %,0 °C,1783.32 H,4.84 BAR,0 °C,1094 Rpm,Off,Not,Not,Not,,2023-12-01 16:49:24
556,-,-,94 %,23509.81 Km,24 %,2.5 Km/h,1.49 Km/L,15824.5 L,0 %,28.3 VDC,004,0 %,0 °C,1783.32 H,2.68 BAR,0 °C,577 Rpm,Off,Not,Not,Not,,2023-12-01 16:49:44
557,-,-,94 %,23509.88 Km,22 %,1.5 Km/h,1.49 Km/L,15824.5 L,73.2 %,0 VDC,004,0 %,0 °C,1783.33 H,2.44 BAR,0 °C,531 Rpm,Off,Not,Not,Not,,2023-12-01 16:50:04
558,-,-,94 %,23509.88 Km,11 %,1.5 Km/h,1.49 Km/L,15824.5 L,74 %,28.2 VDC,0-1,0 %,0 °C,1783.33 H,2.76 BAR,0 °C,582 Rpm,On,Not,Not,Not,,2023-12-01 16:50:24
559,-,-,94 %,23509.88 Km,21 %,0.9 Km/h,1.49 Km/L,15824.5 L,73.2 %,0 VDC,004,0 %,0 °C,1783.33 H,2.52 BAR,0 °C,576 Rpm,Off,Not,Not,Not,,2023-12-01 16:50:44
560,-,-,94 %,23509.88 Km,13 %,0 Km/h,1.49 Km/L,15824.5 L,70 %,0 VDC,004,0 %,0 °C,1783.33 H,2.48 BAR,0 °C,551 Rpm,Off,Not,Not,Not,,2023-12-01 16:51:04
561,-,-,94 %,23509.89 Km,17 %,0 Km/h,1.49 Km/L,15824.5 L,70.8 %,28.3 VDC,000,0 %,0 °C,1783.33 H,2.44 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 16:51:08
562,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 16:51:09
563,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 17:06:11
564,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 17:21:13
565,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 17:36:15
566,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 17:51:16
567,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 18:06:17
568,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 18:21:19
569,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 18:36:21
570,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 18:51:22
571,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:06:24
572,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:21:25
573,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:36:27
574,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:45:11
575,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:45:12
576,-,-,94 %,23509.89 Km,0 %,0 Km/h,1.49 Km/L,15824.5 L,74.4 %,0 VDC,000,0 %,0 °C,1783.33 H,0 BAR,0 °C,0 Rpm,Off,Off,Not,Not,,2023-12-01 19:45:24
577,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:45:26
578,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:45:29
579,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:45:31
580,-,-,94 %,23509.8 Km,0 %,0 Km/h,1.49 Km/L,15824.5 L,75.2 %,0 VDC,000,65.6 %,61 °C,1783.33 H,0 BAR,57.6 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 19:45:51
581,-,-,94 %,23509.8 Km,0 %,0 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,000,0 %,0 °C,1783.33 H,1 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 19:46:11
582,-,-,94 %,23509.8 Km,0 %,0 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,000,0 %,0 °C,1783.33 H,1 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 19:46:19
583,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:46:21
584,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:46:22
585,-,-,94 %,23509.8 Km,0 %,0 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,000,65.6 %,61 °C,1783.33 H,1 BAR,57.5 °C,0 Rpm,Off,Off,Not,Not,,2023-12-01 19:46:24
586,-,-,94 %,23509.8 Km,0 %,0 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,000,0 %,0 °C,1783.33 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 19:46:42
587,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:46:43
588,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:46:51
589,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:46:53
590,-,-,94 %,23509.8 Km,15 %,0 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,000,0 %,0 °C,1783.33 H,3.4 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 19:47:12
591,-,-,94 %,23509.8 Km,15 %,1.9 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,000,0 %,0 °C,1783.33 H,3.88 BAR,0 °C,684 Rpm,Off,Not,Not,Not,,2023-12-01 19:47:33
592,-,-,94 %,23509.8 Km,10 %,3.3 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,000,0 %,0 °C,1783.33 H,5.56 BAR,0 °C,1174 Rpm,Off,Not,Not,Not,,2023-12-01 19:47:53
593,-,-,94 %,23509.81 Km,10 %,4.4 Km/h,1.49 Km/L,15824.5 L,72 %,0 VDC,000,0 %,0 °C,1783.34 H,6 BAR,0 °C,1663 Rpm,Off,Not,Not,Not,,2023-12-01 19:48:13
594,-,-,94 %,23509.83 Km,0 %,3.1 Km/h,1.49 Km/L,15824.5 L,71.6 %,0 VDC,003,0 %,0 °C,1783.34 H,5.32 BAR,0 °C,766 Rpm,On,Not,Not,Not,,2023-12-01 19:48:32
595,-,-,94 %,23509.83 Km,10 %,9.6 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,009,0 %,0 °C,1783.34 H,5.24 BAR,0 °C,869 Rpm,Off,Not,Not,Not,,2023-12-01 19:48:52
596,-,-,94 %,-,13 %,-,-,-,72.4 %,28.2 VDC,004,66 %,62 °C,-,0 BAR,60.8 °C,551 Rpm,Off,---,---,---,,2023-12-01 19:49:12
597,-,-,94 %,23509.88 Km,28 %,4.9 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,006,0 %,0 °C,1783.34 H,3.84 BAR,0 °C,780 Rpm,Off,Not,Not,Not,,2023-12-01 19:49:32
598,-,-,94 %,23509.9 Km,13 %,0 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,000,0 %,0 °C,1783.34 H,3.08 BAR,0 °C,555 Rpm,On,Not,Not,Not,,2023-12-01 19:49:52
599,-,-,94 %,23509.9 Km,13 %,0 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,000,0 %,0 °C,1783.34 H,3.08 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 19:50:12
600,-,-,94 %,23509.9 Km,11 %,0 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,000,0 %,0 °C,1783.35 H,3.08 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 19:50:21
601,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:50:22
602,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:50:26
603,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:50:27
604,-,-,94 %,23509.9 Km,13 %,0 Km/h,1.49 Km/L,15824.5 L,0 %,28.1 VDC,000,0 %,0 °C,1783.35 H,0 BAR,0 °C,551 Rpm,Off,Off,Not,Not,,2023-12-01 19:50:38
605,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:50:39
606,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:50:41
607,-,-,94 %,23509.9 Km,0 %,0 Km/h,1.49 Km/L,15824.5 L,0 %,27.1 VDC,000,0 %,0 °C,1783.35 H,0 BAR,0 °C,0 Rpm,On,Off,Not,Not,,2023-12-01 19:50:42
608,-,-,94 %,23509.9 Km,0 %,0 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,000,0 %,0 °C,1783.35 H,0 BAR,0 °C,1182 Rpm,Off,Not,Not,Not,,2023-12-01 19:51:03
609,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:51:06
610,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:51:08
611,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 19:52:30
612,-,-,85 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 20:07:31
613,-,-,84 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 20:08:02
614,-,-,84 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 20:09:58
615,-,-,84 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 20:09:59
616,-,-,84 %,23509.9 Km,14 %,0 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,000,0 %,0 °C,1783.35 H,0 BAR,0 °C,551 Rpm,Off,Not,Not,Not,,2023-12-01 20:10:19
617,-,-,84 %,23509.9 Km,16 %,0 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,000,0 %,0 °C,1783.35 H,0 BAR,0 °C,549 Rpm,Off,Not,Not,Not,,2023-12-01 20:10:39
618,-,-,84 %,23509.9 Km,16 %,0 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,000,0 %,0 °C,1783.35 H,0 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 20:10:59
619,-,-,84 %,23509.9 Km,13 %,0 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,000,0 %,0 °C,1783.35 H,0 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 20:11:20
620,-,-,84 %,23509.9 Km,13 %,0 Km/h,1.49 Km/L,15824.5 L,0 %,28.2 VDC,000,0 %,0 °C,1783.35 H,0 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 20:11:40
621,-,-,84 %,23509.9 Km,13 %,0 Km/h,1.49 Km/L,15824.5 L,71.2 %,28.2 VDC,000,65.6 %,62 °C,1783.36 H,3.12 BAR,61.4 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 20:12:00
622,-,-,84 %,23509.9 Km,13 %,0 Km/h,1.49 Km/L,15824.5 L,71.2 %,28.2 VDC,0-2,65.6 %,62 °C,1783.36 H,3.12 BAR,61.6 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 20:12:20
623,-,-,84 %,23509.91 Km,25 %,2.6 Km/h,1.49 Km/L,15824.5 L,71.2 %,28.2 VDC,0-2,65.6 %,63 °C,1783.37 H,4.64 BAR,62.1 °C,833 Rpm,Off,Not,Not,Not,46362,2023-12-01 20:12:40
624,-,-,84 %,23509.92 Km,12 %,2.7 Km/h,1.49 Km/L,15824.5 L,71.6 %,28.2 VDC,0-2,65.2 %,63 °C,1783.38 H,4.96 BAR,63.1 °C,831 Rpm,Off,Not,Not,Not,005F5,2023-12-01 20:13:00
625,-,-,84 %,23509.94 Km,0 %,2.5 Km/h,1.49 Km/L,15824.5 L,72 %,28.1 VDC,0-2,64.8 %,64 °C,1783.38 H,4.84 BAR,64 °C,671 Rpm,Off,Not,Not,Not,3A764,2023-12-01 20:13:20
626,-,-,84 %,23509.95 Km,12 %,0 Km/h,1.49 Km/L,15824.5 L,74 %,28.1 VDC,004,64.8 %,65 °C,1783.39 H,3 BAR,64.5 °C,550 Rpm,Off,Not,Not,Not,00000,2023-12-01 20:13:40
627,-,-,84 %,23509.96 Km,38 %,12.6 Km/h,1.49 Km/L,15824.5 L,75.2 %,28.2 VDC,008,64.8 %,66 °C,1783.39 H,5.64 BAR,65 °C,1337 Rpm,Off,Not,Not,Not,00000,2023-12-01 20:14:00
628,-,-,84 %,-,0 %,-,-,-,75.2 %,28.1 VDC,008,65.6 %,66 °C,-,4.08 BAR,65.9 °C,614 Rpm,On,---,---,---,00000,2023-12-01 20:14:20
629,-,-,84 %,23510.02 Km,12 %,0.5 Km/h,1.49 Km/L,15824.5 L,76.8 %,28.1 VDC,000,0 %,0 °C,1783.4 H,0 BAR,0 °C,563 Rpm,On,Not,Not,Not,,2023-12-01 20:14:40
630,-,-,84 %,23510.02 Km,9 %,2 Km/h,1.49 Km/L,15824.5 L,75.2 %,0 VDC,0-1,0 %,0 °C,1783.4 H,0 BAR,0 °C,717 Rpm,Off,Not,Not,Not,,2023-12-01 20:15:01
631,-,-,84 %,23510.05 Km,12 %,4.4 Km/h,1.49 Km/L,15824.5 L,76.4 %,0 VDC,0-1,0 %,0 °C,1783.4 H,0 BAR,0 °C,1698 Rpm,Off,Not,Not,Not,,2023-12-01 20:15:21
632,-,-,84 %,23510.07 Km,0 %,1.9 Km/h,1.49 Km/L,15824.5 L,75.2 %,0 VDC,0-1,0 %,0 °C,1783.4 H,0 BAR,0 °C,671 Rpm,On,Not,Not,Not,,2023-12-01 20:15:41
633,-,-,84 %,23510.08 Km,36 %,2.7 Km/h,1.49 Km/L,15824.5 L,75.6 %,28.3 VDC,004,67.2 %,71 °C,1783.4 H,3.32 BAR,70.8 °C,1105 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 20:16:00
634,-,-,84 %,23510.08 Km,24 %,4.1 Km/h,1.49 Km/L,15824.5 L,75.2 %,0 VDC,0-2,0 %,0 °C,1783.41 H,0 BAR,0 °C,1303 Rpm,Off,Not,Not,Not,,2023-12-01 20:16:20
635,-,-,84 %,23510.08 Km,1 %,5.7 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,0-2,0 %,0 °C,1783.41 H,0 BAR,0 °C,1815 Rpm,Off,Not,Not,Not,,2023-12-01 20:16:40
636,-,-,84 %,23510.15 Km,3 %,4.6 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,0-2,0 %,0 °C,1783.41 H,0 BAR,0 °C,1425 Rpm,Off,Not,Not,Not,,2023-12-01 20:17:00
637,-,-,84 %,23510.15 Km,14 %,0 Km/h,1.49 Km/L,15824.5 L,74 %,28.1 VDC,000,0 %,0 °C,1783.41 H,0 BAR,0 °C,551 Rpm,Off,Not,Not,Not,,2023-12-01 20:17:20
638,-,-,84 %,23510.19 Km,12 %,0 Km/h,1.49 Km/L,15824.5 L,74.8 %,28.2 VDC,000,66 %,76 °C,1783.41 H,2.68 BAR,75.3 °C,551 Rpm,Off,Not,Not,Not,,2023-12-01 20:17:40
639,-,-,84 %,23510.2 Km,51 %,17.8 Km/h,1.49 Km/L,15824.5 L,0 %,0 VDC,007,0 %,0 °C,1783.41 H,0 BAR,0 °C,2291 Rpm,Off,Not,Not,Not,,2023-12-01 20:18:00
640,-,-,84 %,23510.2 Km,4 %,3.5 Km/h,1.49 Km/L,15825 L,75.2 %,0 VDC,0-2,0 %,0 °C,1783.41 H,0 BAR,0 °C,1098 Rpm,Off,Not,Not,Not,,2023-12-01 20:18:21
641,-,-,84 %,23510.2 Km,21 %,6.2 Km/h,1.49 Km/L,15825 L,0 %,0 VDC,0-2,0 %,0 °C,1783.41 H,0 BAR,0 °C,1982 Rpm,Off,Not,Not,Not,,2023-12-01 20:18:41
642,-,-,84 %,23510.2 Km,10 %,3.7 Km/h,1.49 Km/L,15825 L,72.4 %,0 VDC,004,0 %,0 °C,1783.42 H,0 BAR,0 °C,811 Rpm,Off,Not,Not,Not,,2023-12-01 20:19:01
643,-,-,84 %,23510.32 Km,7 %,4.2 Km/h,1.49 Km/L,15825 L,70.4 %,0 VDC,004,0 %,0 °C,1783.42 H,0 BAR,0 °C,923 Rpm,Off,Not,Not,Not,,2023-12-01 20:19:21
644,-,-,84 %,23510.32 Km,19 %,0 Km/h,1.49 Km/L,15825 L,71.2 %,0 VDC,000,0 %,0 °C,1783.42 H,0 BAR,0 °C,518 Rpm,On,Not,Not,Not,,2023-12-01 20:19:41
645,-,-,84 %,23510.35 Km,10 %,0 Km/h,1.49 Km/L,15825 L,71.2 %,28.3 VDC,000,65.6 %,80 °C,1783.42 H,0 BAR,79.8 °C,551 Rpm,Off,Not,Not,Not,,2023-12-01 20:19:53
646,-,-,84 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 20:19:55
647,-,-,84 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 20:20:25
648,-,-,73 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 20:35:27
649,-,-,43 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 20:50:28
650,-,-,31 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 20:58:37
651,-,-,31 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 20:59:00
652,-,-,31 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 20:59:02
653,-,-,31 %,23510.35 Km,11 %,0 Km/h,1.49 Km/L,15825 L,0 %,0 VDC,000,0 %,0 °C,1783.42 H,0 BAR,0 °C,551 Rpm,Off,Not,Not,Not,,2023-12-01 20:59:22
654,-,-,31 %,23510.35 Km,11 %,0 Km/h,1.49 Km/L,15825 L,0 %,0 VDC,000,0 %,0 °C,1783.42 H,0 BAR,0 °C,551 Rpm,Off,Not,Not,Not,,2023-12-01 20:59:42
655,-,-,31 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 21:00:02
656,-,-,31 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 21:00:22
657,-,-,31 %,23510.35 Km,24 %,7.7 Km/h,1.49 Km/L,15825 L,0 %,0 VDC,004,0 %,0 °C,1783.43 H,0 BAR,0 °C,1751 Rpm,Off,Not,Not,Not,,2023-12-01 21:00:42
658,-,-,31 %,23510.35 Km,15 %,2.7 Km/h,1.49 Km/L,15825 L,0 %,0 VDC,004,0 %,0 °C,1783.43 H,0 BAR,0 °C,563 Rpm,Off,Not,Not,Not,,2023-12-01 21:01:02
659,-,-,31 %,23510.4 Km,43 %,8 Km/h,1.49 Km/L,15825 L,76.4 %,28.2 VDC,004,66.8 %,75 °C,1783.43 H,5.76 BAR,75.8 °C,1781 Rpm,Off,Not,Not,Not,,2023-12-01 21:01:22
660,-,-,31 %,23510.4 Km,40 %,9.4 Km/h,1.49 Km/L,15825 L,0 %,0 VDC,004,0 %,0 °C,1783.43 H,0 BAR,0 °C,2126 Rpm,Off,Not,Not,Not,,2023-12-01 21:01:42
661,-,-,31 %,23510.4 Km,23 %,8.9 Km/h,1.49 Km/L,15825 L,0 %,0 VDC,006,0 %,0 °C,1783.43 H,0 BAR,0 °C,1383 Rpm,Off,Not,Not,Not,,2023-12-01 21:02:02
662,-,-,31 %,23510.4 Km,5 %,6 Km/h,1.49 Km/L,15825 L,0 %,0 VDC,006,0 %,0 °C,1783.43 H,0 BAR,0 °C,909 Rpm,Off,Not,Not,Not,,2023-12-01 21:02:22
663,-,-,31 %,23510.58 Km,4 %,5 Km/h,1.49 Km/L,15825 L,0 %,0 VDC,006,0 %,0 °C,1783.44 H,0 BAR,0 °C,764 Rpm,Off,Not,Not,Not,,2023-12-01 21:02:43
664,-,-,31 %,23510.6 Km,0 %,5.8 Km/h,1.49 Km/L,15825 L,0 %,0 VDC,006,0 %,0 °C,1783.44 H,0 BAR,0 °C,892 Rpm,Off,Not,Not,Not,,2023-12-01 21:03:03
665,-,-,31 %,23510.66 Km,7 %,7.5 Km/h,1.49 Km/L,15825 L,71.6 %,28.3 VDC,006,65.6 %,82 °C,1783.44 H,0 BAR,81.2 °C,1159 Rpm,Off,Not,Not,Not,,2023-12-01 21:03:23
666,-,-,31 %,23510.66 Km,9 %,6.3 Km/h,1.49 Km/L,15825 L,0 %,28.3 VDC,006,0 %,0 °C,1783.44 H,0 BAR,0 °C,985 Rpm,Off,Not,Not,Not,,2023-12-01 21:03:43
667,-,-,31 %,23510.69 Km,13 %,10.3 Km/h,1.49 Km/L,15825 L,0 %,0 VDC,008,0 %,0 °C,1783.44 H,0 BAR,0 °C,1087 Rpm,Off,Not,Not,Not,,2023-12-01 21:04:03
668,-,-,31 %,23510.69 Km,11 %,9.8 Km/h,1.49 Km/L,15825 L,0 %,0 VDC,008,0 %,0 °C,1783.44 H,0 BAR,0 °C,1009 Rpm,Off,Not,Not,Not,,2023-12-01 21:04:23
669,-,-,31 %,23510.69 Km,9 %,10.3 Km/h,1.49 Km/L,15825 L,0 %,0 VDC,008,0 %,0 °C,1783.44 H,0 BAR,0 °C,1085 Rpm,Off,Not,Not,Not,,2023-12-01 21:04:43
670,-,-,31 %,23510.84 Km,19 %,12.1 Km/h,1.49 Km/L,15825 L,0 %,28.2 VDC,010,0 %,0 °C,1783.45 H,0 BAR,0 °C,892 Rpm,Off,Not,Not,Not,,2023-12-01 21:05:02
671,-,-,31 %,23510.92 Km,6 %,11.8 Km/h,1.49 Km/L,15825 L,0 %,0 VDC,010,0 %,0 °C,1783.45 H,0 BAR,0 °C,851 Rpm,Off,Not,Not,Not,,2023-12-01 21:05:22
672,-,-,31 %,23511.02 Km,0 %,14.8 Km/h,1.49 Km/L,15825 L,0 %,28.2 VDC,010,0 %,0 °C,1783.45 H,0 BAR,0 °C,1104 Rpm,Off,Not,Not,Not,,2023-12-01 21:05:42
673,-,-,31 %,23511.07 Km,0 %,11.4 Km/h,1.49 Km/L,15825 L,0 %,0 VDC,010,0 %,0 °C,1783.45 H,0 BAR,0 °C,871 Rpm,On,Not,Not,Not,,2023-12-01 21:06:03
