,priority,sat,event,ignition,motion,rssi,di1,out1,io113,power,io24,battery,io68,adc1,io199,io16,combinedfuel,sequence,distance,totaldistance,valid,enginehours,result,io247,time
2346,0,18,0,true,true,3,1,false,100,28.556,0,4.105,0,87,32324,110042000,0,146,0,17173014.6,true,6656219,"013,00018731.715,0000000000000.0,00000.0,0000012679.5,100.0,00028.3,000,52.4,089,0003640964,0228,00000090.9,000551.0,0,Not,Not,Not,247E0000",,2023-11-01 15:48:31
2347,0,18,0,true,true,2,1,false,100,28.563,0,4.105,0,87,32324,110042000,0,147,0,17173014.6,true,6656239,"013,00018731.715,0000000000000.0,00000.0,0000012679.5,100.0,00028.3,000,51.6,089,0003640984,0228,00000090.7,000549.0,0,Not,Not,Not,01E5E607",,2023-11-01 15:48:51
2348,0,18,0,true,true,2,1,false,100,28.566,0,4.105,0,87,32324,110042000,0,148,0,17173014.6,true,6656259,"013,00018731.715,0000000000000.0,00000.0,0000012679.5,100.0,00028.3,000,50.8,089,0003641004,0000,00000090.3,000547.0,0,Not,Not,Not,FFF9FFF9",,2023-11-01 15:49:11
2349,0,18,0,true,true,3,1,false,100,28.564,7,4.105,0,87,32340,110042016,0,149,19.43,17173034.03,true,6656280,"000,00018731.730,0000000000008.6,00000.0,0000012679.5,98.8,00028.3,007,50.4,088,0003641024,0464,00000090.2,001068.0,0,Not,Not,Not,FFFDFFF9",,2023-11-01 15:49:32
2350,0,18,0,true,true,2,1,false,100,28.556,23,4.105,0,87,32476,110042152,0,150,135.01,17173169.04,true,6656300,"000,00018731.850,0000000000030.1,00000.0,0000012679.5,98.8,00028.3,010,50.4,087,0003641044,0584,00000090.2,002225.0,0,Not,Not,Not,03050944",,2023-11-01 15:49:52
2351,0,18,0,true,true,2,1,false,100,28.58,18,4.105,0,87,32623,110042299,0,151,145.93,17173314.97,true,6656319,"048,00018732.010,0000000000018.4,00000.0,0000012680.0,98.8,00028.3,012,51.2,087,0003641064,0396,00000089.9,000923.0,0,Not,Not,Not,65646362",,2023-11-01 15:50:11
2352,0,18,0,true,true,2,1,false,100,28.573,36,4.105,0,87,32731,110042407,0,152,103.54,17173418.51,true,6656339,"000,00018732.105,0000000000027.3,00000.0,0000012680.0,98.8,00028.3,012,50.8,087,0003641084,0476,00000089.6,001380.0,1,Not,Not,Not,CA000000",,2023-11-01 15:50:31
2353,0,18,0,true,true,2,1,false,100,28.545,22,4.105,0,87,32918,110042594,0,153,171.55,17173590.06,true,6656359,"000,00018732.305,0000000000028.2,00000.0,0000012680.0,98.8,00028.3,015,51.6,086,0003641104,0332,00000089.8,000790.0,1,Not,Not,Not,00000DE0",,2023-11-01 15:50:51
2354,0,18,0,true,true,2,1,false,100,28.595,7,4.105,0,87,32977,110042653,0,154,60.35,17173650.41,true,6656379,"007,00018732.385,0000000000009.4,00000.0,0000012680.0,98.8,00028.3,007,51.2,086,0003641124,0340,00000089.1,001103.0,0,Not,Not,Not,00000000",,2023-11-01 15:51:11
2355,0,18,0,true,true,2,1,false,100,28.585,0,4.105,0,87,33007,110042683,0,155,22.49,17173672.9,true,6656399,"040,00018732.414,0000000000001.6,00000.0,0000012680.0,99.2,00028.4,0-1,51.6,086,0003641144,0244,00000088.8,000708.0,0,Not,Not,Not,00000000",,2023-11-01 15:51:31
2356,0,18,0,true,true,2,1,false,100,28.642,0,4.105,0,87,33007,110042683,0,156,12.19,17173685.09,true,6656419,"010,00018732.430,0000000000000.0,00000.0,0000012680.0,99.6,00028.3,000,52.0,086,0003641164,0228,00000089.0,000552.0,0,Not,Not,Not,FFFF00FF",,2023-11-01 15:51:51
2357,0,18,0,true,true,2,1,false,100,28.58,0,4.105,0,87,33007,110042683,0,157,0,17173685.09,true,6656439,"017,00018732.430,0000000000000.0,00000.0,0000012680.0,100.0,00028.2,000,52.4,086,0003641184,0448,00000089.0,001134.0,0,Not,Not,Not,00095045",,2023-11-01 15:52:11
2358,0,18,0,true,true,2,1,false,100,28.587,0,4.107,0,87,33007,110042683,0,158,0,17173685.09,true,6656459,"032,00018732.430,0000000000000.6,00000.0,0000012680.0,100.0,00028.1,004,52.8,086,0003641204,0252,00000089.1,000568.0,0,Not,Not,Not,00000000",,2023-11-01 15:52:31
2359,0,17,0,true,true,2,1,false,100,28.621,9,4.105,0,87,33059,110042735,0,159,41.59,17173726.68,true,6656480,"009,00018732.465,0000000000011.4,00000.0,0000012680.0,99.6,00028.3,008,54.0,086,0003641224,0440,00000089.1,001180.0,0,Not,Not,Not,3A943704",,2023-11-01 15:52:52
2360,0,18,0,true,true,2,1,false,100,28.577,24,4.105,0,87,33164,110042840,0,160,103.83,17173830.51,true,6656500,"015,00018732.561,0000000000023.8,00000.0,0000012680.0,99.6,00028.3,013,54.8,086,0003641244,0384,00000089.2,001002.0,0,Not,Not,Not,002C00FD",,2023-11-01 15:53:12
2361,0,18,0,true,true,2,1,false,100,28.587,24,4.105,0,87,33279,110042955,0,161,107.66,17173938.17,true,6656520,"080,00018732.680,0000000000022.9,00000.0,0000012680.0,99.6,00028.4,013,54.0,087,0003641264,0000,00000089.1,000913.0,0,Not,Not,Not,FFF9FFF9",,2023-11-01 15:53:32
2362,0,18,0,true,true,2,1,false,100,28.6,26,4.105,0,87,33422,110043098,0,162,132.4,17174070.57,true,6656540,"032,00018732.824,0000000000022.7,00000.0,0000012680.5,99.6,00028.3,013,54.4,087,0003641284,0380,00000089.3,000956.0,0,Not,Not,Not,FFF9FFF9",,2023-11-01 15:53:52
2363,0,18,0,true,true,2,1,false,100,28.573,16,4.105,0,87,33572,110043248,0,163,149.55,17174220.12,true,6656560,"000,00018732.980,0000000000017.9,00000.0,0000012680.5,99.6,00028.3,013,54.0,088,0003641304,0328,00000090.3,000728.0,1,Not,Not,Not,FFFFFFFF",,2023-11-01 15:54:12
2364,0,17,0,true,true,2,1,false,100,28.606,14,4.105,0,87,33657,110043333,0,164,83.52,17174303.64,true,6656580,"005,00018733.070,0000000000015.6,00000.0,0000012680.5,99.6,00028.3,008,54.0,088,0003641324,0556,00000090.4,002082.0,0,Not,Not,Not,000A0000",,2023-11-01 15:54:32
2365,0,18,0,true,true,2,1,false,100,28.541,3,4.105,0,87,33715,110043391,0,165,45.71,17174349.35,true,6656600,"014,00018733.135,0000000000005.8,00000.0,0000012680.5,99.6,00028.3,007,54.4,089,0003641344,0340,00000091.4,000729.0,0,Not,Not,Not,00174876",,2023-11-01 15:54:52
2366,0,18,0,true,true,2,1,false,100,28.522,0,4.105,0,87,33723,110043399,0,166,14.92,17174364.27,true,6656620,"000,00018733.160,0000000000002.6,00000.0,0000012680.5,98.4,00028.3,0-1,54.0,089,0003641364,0548,00000092.1,001507.0,1,Not,Not,Not,00000000",,2023-11-01 15:55:12
2367,0,18,0,true,true,2,1,false,100,28.606,0,4.105,0,87,33723,110043399,0,167,0,17174364.27,true,6656639,"010,00018733.160,0000000000000.0,00000.0,0000012680.5,97.6,00028.3,000,53.2,090,0003641384,0224,00000092.5,000550.0,0,Not,Not,Not,00000000",,2023-11-01 15:55:31
2368,0,18,0,true,true,2,1,false,100,28.582,0,4.105,0,87,33723,110043399,0,168,0,17174364.27,true,6656659,"011,00018733.160,0000000000000.0,00000.0,0000012681.0,97.6,00000.0,000,52.0,091,0003641404,0224,00000092.1,000551.0,0,Not,Not,Not,00000000",,2023-11-01 15:55:51
2369,0,18,0,true,true,2,1,false,100,28.56,0,4.103,0,87,33723,110043399,0,169,0,17174364.27,true,6656680,"011,00018733.160,0000000000000.0,00000.0,0000012681.0,97.6,00000.0,000,51.6,090,0003641424,0000,00000091.9,000550.0,0,Not,Not,Not,0FBE00FF",,2023-11-01 15:56:12
2370,0,18,0,true,true,3,1,false,100,28.599,12,4.103,0,87,33749,110043425,0,170,23.92,17174388.19,true,6656700,"000,00018733.174,0000000000010.7,00000.0,0000012681.0,99.6,00000.0,008,51.2,090,0003641444,0000,00000091.8,000801.0,0,Not,Not,Not,00000000",,2023-11-01 15:56:32
2371,0,17,0,true,true,2,1,false,100,28.561,23,4.105,0,87,33868,110043544,0,171,117.27,17174505.46,true,6656720,"000,00018733.254,0000000000027.8,00000.0,0000012681.0,99.2,00028.3,010,51.2,090,0003641464,0000,00000092.2,002100.0,0,Not,Not,Not,00053030",,2023-11-01 15:56:52
2372,0,18,0,true,true,2,1,false,100,28.587,24,4.105,0,87,34021,110043697,0,172,152.3,17174657.76,true,6656740,"000,00018733.439,0000000000027.2,00000.0,0000012681.0,99.2,00000.0,015,51.6,089,0003641484,0000,00000091.8,000770.0,0,Not,Not,Not,00000000",,2023-11-01 15:57:12
2373,0,18,0,true,true,2,1,false,100,28.568,38,4.105,0,87,34206,110043882,0,173,169.05,17174826.81,true,6656760,"000,00018733.615,0000000000045.5,00000.0,0000012681.0,98.8,00000.0,014,52.4,089,0003641504,0000,00000091.3,001569.0,1,Not,Not,Not,7FFF0000",,2023-11-01 15:57:32
2374,0,18,0,true,true,2,1,false,100,28.565,7,4.105,0,87,34346,110044022,0,174,137.58,17174964.39,true,6656780,"011,00018733.789,0000000000012.1,00000.0,0000012681.0,98.8,00000.0,014,52.0,088,0003641524,0000,00000091.0,000551.0,1,Not,Not,Not,FFFFFFFB",,2023-11-01 15:57:52
2375,0,18,0,true,true,2,1,false,100,28.57,0,4.105,0,87,34350,110044026,0,175,8.8,17174973.19,true,6656800,"011,00018733.805,0000000000000.0,00000.0,0000012681.0,100.0,00000.0,000,52.0,087,0003641544,0000,00000090.1,000553.0,0,Not,Not,Not,FFFFFFF9",,2023-11-01 15:58:12
2376,0,18,0,true,true,2,1,false,100,28.575,0,4.105,0,87,34350,110044026,0,176,0,17174973.19,true,6656820,"011,00018733.805,0000000000000.0,00000.0,0000012681.0,100.0,00000.0,000,52.4,087,0003641564,0000,00000089.7,000558.0,0,Not,Not,Not,FFFFFFFF",,2023-11-01 15:58:32
2377,0,18,0,true,true,2,1,false,100,28.578,0,4.105,0,87,34350,110044026,0,177,0,17174973.19,true,6656840,"013,00018733.805,0000000000000.0,00000.0,0000012681.0,100.0,00000.0,000,52.4,087,0003641584,0000,00000089.4,000550.0,0,Not,Not,Not,00000000",,2023-11-01 15:58:52
2378,0,16,0,true,true,2,1,false,100,28.577,0,4.105,0,87,34350,110044026,0,178,0,17174973.19,true,6656860,"013,00018733.805,0000000000000.0,00000.0,0000012681.0,100.0,00000.0,000,52.8,087,0003641604,0232,00000089.2,000550.0,0,Not,Not,Not,40000000",,2023-11-01 15:59:12
2379,0,18,0,true,true,2,1,false,100,28.601,5,4.105,0,87,34389,110044065,0,179,30.36,17175003.55,true,6656880,"005,00018733.834,0000000000005.7,00000.0,0000012681.0,99.2,00000.0,006,52.4,087,0003641624,0000,00000089.3,000860.0,0,Not,Not,Not,0000EE00",,2023-11-01 15:59:32
2380,0,19,0,true,true,2,1,false,100,28.514,4,4.104,0,87,34410,110044086,0,180,12.73,17175016.28,true,6656901,"049,00018733.855,0000000000003.9,00000.0,0000012681.0,98.0,00000.0,0-1,52.4,087,0003641644,0000,00000089.3,001545.0,0,Not,Not,Not,00000000",,2023-11-01 15:59:53
2381,0,18,0,true,true,2,1,false,100,28.565,0,4.105,0,87,34410,110044086,0,1,5.02,17175021.3,true,6656921,,,2023-11-01 16:00:13
2382,0,18,0,true,true,3,1,false,100,28.582,0,4.105,0,87,34410,110044086,0,2,0,17175021.3,true,6656941,"015,00018733.869,0000000000000.0,00000.0,0000012681.0,100.0,00000.0,000,54.0,086,0003641684,0000,00000089.1,000909.0,0,Not,Not,Not,00000000",,2023-11-01 16:00:33
2383,0,18,0,true,true,3,1,false,100,28.582,0,4.105,0,87,34410,110044086,0,4,0,17175021.3,true,6656941,,,2023-11-01 16:00:33
2384,0,18,0,true,true,3,1,false,100,28.577,0,4.105,0,87,34410,110044086,0,3,0,17175021.3,true,6656961,,,2023-11-01 16:00:53
2385,0,19,0,true,true,3,1,false,100,28.596,12,4.105,0,87,34471,110044147,0,2,47.24,17175068.54,true,6656980,,,2023-11-01 16:01:12
2386,0,18,0,true,true,3,1,false,100,28.58,21,4.104,0,87,34575,110044251,0,1,138.84,17175160.14,true,6657000,"048,00018734.039,0000000000020.2,00000.0,0000012681.0,99.6,00000.0,014,54.8,086,0003641749,0000,00000089.2,000693.0,0,Not,Not,Not,00000000",,2023-11-01 16:01:32
2387,0,18,0,true,true,2,1,false,100,28.606,17,4.105,0,87,34662,110044338,0,5,81.59,17175241.73,true,6657020,"057,00018734.100,0000000000018.2,00000.0,0000012681.5,99.6,00000.0,010,54.4,086,0003641764,0000,00000089.0,001375.0,0,Not,Not,Not,00000000",,2023-11-01 16:01:52
2388,0,19,0,true,true,2,1,false,100,28.591,14,4.104,0,87,34766,110044442,0,6,99.9,17175341.63,true,6657040,"024,00008734.205,0000000000019.2,00000.0,0000002681.5,99.6,00028.3,011,54.8,087,000000i773,0480,00000089.2,001166.0,0,Not,Not,Not",,2023-11-01 16:02:12
2389,0,19,0,true,true,2,1,false,100,28.563,28,4.103,0,87,34893,110044569,0,7,121.55,17175463.18,true,6657060,"018,00018734.209,0000000000029.0,00000.0,0000012681.5,00.0,00000.0,011,00.0,000,0003641777,0000,00000000.0,001781.0,0,Not,Not,Not",,2023-11-01 16:02:32
2390,0,19,0,true,true,2,1,false,100,28.585,24,4.105,0,87,35005,110044681,0,8,111.15,17175574.33,true,6657080,"000,00018734.344,0000000000016.4,00000.0,0000012681.5,00.0,00000.0,011,00.0,000,0003641780,0000,00000000.0,001010.0,0,Not,Not,Not",,2023-11-01 16:02:52
2391,0,19,0,true,true,2,1,false,100,28.585,11,4.105,0,87,35102,110044778,0,9,94.33,17175668.66,true,6657101,"005,00018734.480,0000000000017.9,00000.0,0000012681.5,00.0,00028.3,009,00.0,000,0003641785,0000,00000000.0,001603.0,0,Not,Not,Not",,2023-11-01 16:03:13
2392,0,19,0,true,true,2,1,false,100,28.582,0,4.105,0,87,35108,110044784,0,10,4.67,17175673.33,true,6657121,"000,00018734.549,0000000000000.5,00000.0,0000012681.5,98.8,00028.3,000,54.4,089,0003641793,0240,00000091.1,000597.0,0,Not,Not,Not",,2023-11-01 16:03:33
2393,0,17,0,true,true,2,1,false,100,28.575,4,4.104,0,87,35108,110044784,0,11,3.49,17175676.82,true,6657141,"046,00018734.590,0000000000002.3,00000.0,0000012681.5,98.0,00028.5,0-1,54.0,090,0003641811,0236,00000091.8,000944.0,0,Not,Not,Not,FFFFFFF9",,2023-11-01 16:03:53
2394,0,17,0,true,true,2,1,false,100,28.582,0,4.104,0,87,35108,110044784,0,12,3.24,17175680.06,true,6657161,"010,00018734.600,0000000000000.0,00000.0,0000012681.5,97.6,00028.3,000,52.8,090,0003641831,0224,00000092.4,000550.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:04:13
2395,0,18,0,true,true,2,1,false,100,28.574,0,4.103,0,87,35108,110044784,0,13,0,17175680.06,true,6657181,"010,00018734.600,0000000000000.0,00000.0,0000012681.5,97.6,00028.3,000,52.0,090,0003641851,0224,00000091.9,000558.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:04:33
2396,0,17,0,true,true,2,1,false,100,28.581,0,4.103,0,87,35108,110044784,0,14,0,17175680.06,true,6657201,"013,00018734.600,0000000000000.0,00000.0,0000012681.5,97.6,00028.2,000,51.2,090,0003641871,0224,00000091.7,000551.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:04:53
2397,0,17,0,true,true,2,1,false,100,28.561,0,4.104,0,87,35108,110044784,0,15,0,17175680.06,true,6657221,"013,00018734.600,0000000000000.0,00000.0,0000012681.5,97.6,00000.0,000,50.8,090,0003641891,0228,00000091.4,000549.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:05:13
2398,0,18,0,true,true,2,1,false,100,28.568,27,4.101,0,90,35177,110044853,0,16,64.93,17175744.99,true,6657241,"000,00018734.639,0000000000016.0,00000.0,0000012681.5,99.2,00000.0,009,50.4,089,0003641911,0000,00000091.3,001366.0,1,Not,Not,Not,FFFBFFFF",,2023-11-01 16:05:33
2399,0,17,0,true,true,2,1,false,100,28.564,36,4.104,0,87,35353,110045029,0,17,174.98,17175919.97,true,6657261,"028,00018734.744,0000000000036.2,00000.0,0000012681.5,98.8,00000.0,014,50.8,089,0003641931,0000,00000091.7,001243.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:05:53
2400,0,17,0,true,true,2,1,false,100,28.535,45,4.101,0,87,35539,110045215,0,18,160.33,17176080.3,true,6657281,"000,00018734.980,0000000000036.1,00000.0,0000012681.5,98.8,00000.0,014,51.6,088,0003641951,0000,00000090.9,001243.0,1,Not,Not,Not,FFFBFFFF",,2023-11-01 16:06:13
2401,0,18,0,true,true,2,1,false,100,28.564,21,4.105,0,87,35734,110045410,0,19,180.78,17176261.08,true,6657301,"000,00018735.195,0000000000029.8,00000.0,0000012681.5,98.4,00000.0,014,52.4,087,0003641971,0000,00000090.8,001025.0,1,Not,Not,Not,FFFBFFFF",,2023-11-01 16:06:33
2402,0,18,0,true,true,2,1,false,100,28.629,0,4.104,0,87,35799,110045475,0,20,48.14,17176309.22,true,6657321,"039,00018735.295,0000000000007.4,00000.0,0000012681.5,98.8,00000.0,010,50.8,087,0003641991,0000,00000090.0,000585.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:06:53
2403,0,18,0,true,true,2,1,false,100,28.552,0,4.104,0,87,35809,110045485,0,21,14.9,17176324.12,true,6657341,"018,00018735.320,0000000000003.2,00000.0,0000012681.5,99.2,00000.0,0-1,51.6,087,0003642011,0000,00000090.0,001178.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:07:13
2404,0,18,0,true,true,2,1,false,100,28.573,0,4.105,0,87,35809,110045485,0,22,0,17176324.12,true,6657361,"021,00018735.320,0000000000000.0,00000.0,0000012681.5,100.0,00000.0,000,52.4,087,0003642031,0000,00000089.9,000937.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:07:33
2405,0,18,0,true,true,3,1,false,100,28.549,0,4.104,0,87,35809,110045485,0,23,0,17176324.12,true,6657381,"012,00018735.320,0000000000000.0,00000.0,0000012681.5,99.6,00000.0,000,52.4,087,0003642051,0000,00000089.8,000893.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:07:53
2406,0,18,0,true,true,3,1,false,100,28.581,12,4.104,0,90,35845,110045521,0,24,32.24,17176356.36,true,6657401,"013,00018735.340,0000000000011.5,00000.0,0000012682.0,99.6,00000.0,007,53.2,087,0003642071,0000,00000089.7,001456.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:08:13
2407,0,18,0,true,true,2,1,false,100,28.579,27,4.104,0,87,35968,110045644,0,25,118.23,17176474.59,true,6657421,"003,00018735.436,0000000000027.9,00000.0,0000012682.0,99.6,00000.0,014,54.4,087,0003642091,0000,00000089.9,000964.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:08:33
2408,0,17,0,true,true,2,1,false,100,28.566,26,4.103,0,87,36136,110045812,0,26,155.91,17176630.5,true,6657441,"091,00018735.609,0000000000030.6,00000.0,0000012682.0,99.6,00000.0,012,54.4,087,0003642111,0000,00000089.9,001536.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:08:53
2409,0,17,0,true,true,2,1,false,100,28.573,34,4.105,0,87,36274,110045950,0,27,128.49,17176758.99,true,6657461,"010,00018735.744,0000000000027.8,00000.0,0000012682.0,99.6,00000.0,014,54.0,089,0003642131,0000,00000090.7,000971.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:09:13
2410,0,17,0,true,true,2,1,false,100,28.531,14,4.102,0,87,36419,110046095,0,28,144.17,17176903.16,true,6657481,"052,00018735.895,0000000000018.9,00000.0,0000012682.5,99.2,00000.0,014,53.6,089,0003642151,0000,00000091.3,000618.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:09:33
2411,0,18,0,true,true,2,1,false,100,28.578,5,4.104,0,87,36482,110046158,0,29,63.27,17176966.43,true,6657502,"052,00018735.990,0000000000010.8,00000.0,0000012682.5,99.2,00000.0,007,54.0,089,0003642171,0000,00000091.9,001378.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:09:54
2412,0,18,0,true,true,2,1,false,100,28.568,0,4.104,0,87,36495,110046171,0,30,8.39,17176974.82,true,6657522,"030,00018736.020,0000000000003.5,00000.0,0000012682.5,98.8,00028.3,0-1,54.0,090,0003642191,0000,00000092.3,001418.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:10:14
2413,0,18,0,true,true,2,1,false,100,28.476,0,4.102,0,87,36503,110046179,0,31,10.56,17176985.38,true,6657542,"024,00018736.035,0000000000003.9,00000.0,0000012682.5,98.4,00000.0,0-1,53.6,090,0003642211,0000,00000092.8,001487.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:10:34
2414,0,19,0,true,true,2,1,false,100,28.569,0,4.105,0,87,36503,110046179,0,32,0,17176985.38,true,6657562,"010,00018736.049,0000000000000.0,00000.0,0000012682.5,97.6,00000.0,000,52.8,091,0003642231,0000,00000093.2,000550.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:10:54
2415,0,19,0,true,true,2,1,false,100,28.56,0,4.105,0,87,36503,110046179,0,33,0,17176985.38,true,6657582,"010,00018736.049,0000000000000.0,00000.0,0000012682.5,97.6,00000.0,000,52.0,091,0003642251,0000,00000092.5,000551.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:11:14
2416,0,19,0,true,true,2,1,false,100,28.544,0,4.105,0,87,36503,110046179,0,34,0,17176985.38,true,6657602,"010,00018736.049,0000000000000.0,00000.0,0000012682.5,97.6,00000.0,000,51.6,090,0003642271,0000,00000092.3,000550.0,0,Not,Not,Not,FFFBFFFF",,2023-11-01 16:11:34
2417,0,19,0,true,true,2,1,false,100,28.575,0,4.105,0,87,36503,110046179,0,35,0,17176985.38,true,6657621,"010,00018736.049,0000000000000.0,00000.0,0000012682.5,00.0,00000.0,000,00.0,000,0003642282,0000,00000000.0,000550.0,0,Not,Not,Not",,2023-11-01 16:11:53
2418,0,19,0,true,true,2,1,false,100,28.559,0,4.105,0,87,36503,110046179,0,36,0,17176985.38,true,6657641,"010,00018736.049,0000000000000.0,00000.0,0000012682.5,00.0,00000.0,000,00.0,000,0003642287,0000,00000000.0,000551.0,0,Not,Not,Not",,2023-11-01 16:12:13
2419,0,18,0,true,true,2,1,false,100,28.632,5,4.105,0,87,36510,110046186,0,37,0,17176985.38,true,6657661,"013,00018736.049,0000000000000.0,00000.0,0000012682.5,00.0,00000.0,000,00.0,000,0003642289,0000,00000000.0,000550.0,0,Not,Not,Not",,2023-11-01 16:12:33
2420,0,19,0,true,true,2,1,false,100,28.563,25,4.105,0,87,36585,110046261,0,38,78.09,17177063.47,true,6657681,"000,00018736.049,0000000000015.1,00000.0,0000012682.5,00.0,00000.0,010,00.0,000,0003642294,0000,00000000.0,001114.0,1,Not,Not,Not",,2023-11-01 16:12:53
2421,0,18,0,true,true,2,1,false,100,28.564,32,4.105,0,87,36739,110046415,0,39,145.79,17177209.26,true,6657702,"078,00018736.090,0000000000025.6,00000.0,0000012682.5,00.0,00000.0,014,00.0,000,0003642299,0000,00000000.0,000880.0,0,Not,Not,Not",,2023-11-01 16:13:14
2422,0,18,0,true,true,2,1,false,100,28.572,30,4.105,0,87,36875,110046551,0,40,125.73,17177334.99,true,6657722,"000,00018736.090,0000000000025.1,00000.0,0000012682.5,00.0,00000.0,013,00.0,000,0003642303,0000,00000000.0,001060.0,0,Not,Not,Not",,2023-11-01 16:13:34
2423,0,18,0,true,true,2,1,false,100,28.57,29,4.105,0,87,37081,110046757,0,41,179.89,17177514.88,true,6657742,"000,00018736.090,0000000000047.1,00000.0,0000012682.5,00.0,00000.0,013,00.0,000,0003642305,0000,00000000.0,001973.0,1,Not,Not,Not",,2023-11-01 16:13:54
2424,0,18,0,true,true,2,1,false,100,28.57,9,4.106,0,87,37179,110046855,0,42,93.3,17177608.18,true,6657762,"013,00018736.719,0000000000011.0,00000.0,0000012682.5,98.4,00000.0,012,51.6,087,0003642315,0000,00000090.6,000569.0,1,Not,Not,Not",,2023-11-01 16:14:14
2425,0,17,0,true,true,2,1,false,100,28.584,0,4.105,0,87,37201,110046877,0,43,2.16,17177610.34,true,6657782,"007,00018736.730,0000000000002.0,00000.0,0000012682.5,00.0,00000.0,004,00.0,000,0003642318,0000,00000000.0,000622.0,1,Not,Not,Not",,2023-11-01 16:14:34
2426,0,18,0,true,true,2,1,false,100,28.588,0,4.105,0,87,37201,110046877,0,44,0.92,17177611.26,true,6657802,"028,00018736.750,0000000000000.0,00000.0,0000012682.5,00.0,00000.0,000,00.0,000,0003642324,0000,00000000.0,000607.0,0,Not,Not,Not",,2023-11-01 16:14:54
2427,0,18,0,true,true,2,1,false,100,28.526,0,4.102,0,87,37201,110046877,0,45,0,17177611.26,true,6657822,"012,00018736.764,0000000000000.0,00000.0,0000012682.5,99.2,00000.0,000,00.0,000,0003642331,0000,00000000.0,000897.0,0,Not,Not,Not",,2023-11-01 16:15:14
2428,0,18,0,true,true,2,1,false,100,28.581,0,4.105,0,87,37201,110046877,0,46,1.33,17177612.59,true,6657842,"013,00018736.770,0000000000000.4,00000.0,0000012682.5,98.8,00000.0,0-1,52.8,087,0003642343,0000,00000089.8,000556.0,1,Not,Not,Not,FFFFFFFB",,2023-11-01 16:15:34
